OBJECTID,RECNUM,LATITUDE,LONGITUDE,ADDRESS,ROUTE,ROUTE_AHEA,ROUTE_BACK,LIB__CODE,LIB__CODE_,LIB__DESCR,LIB__TEXT,DAY1_RESTR,DAY2_RESTR,TIME1_REST,TIME2_REST,MEMO,REFLECTIVI,VISIBILITY,SPEED_LIMI
7420,7420,34.030364,-118.49475,853,EUCLID ST,MONTANA AVE,IDAHO AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),WED, ,10:00 AM - 12:00 NOON, , ,Very Good,Very Good,0
7421,7421,34.030689,-118.495145,833,EUCLID ST,MONTANA AVE,IDAHO AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),WED, ,10:00 AM - 12:00 NOON, , ,Very Good,Very Good,0
7422,7422,34.036289,-118.496145,511,16 ST,MARGUERITA AVE,ALTA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),FRI, ,10:00 AM - 12:00 NOON, , ,Poor,Poor,0
7423,7423,34.036417,-118.496278,503,16 ST,MARGUERITA AVE,ALTA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),FRI, ,10:00 AM - 12:00 NOON, , ,Acceptable,Acceptable,0
7424,7424,34.03114,-118.49564,811,EUCLID ST,MONTANA AVE,IDAHO AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),WED, ,10:00 AM - 12:00 NOON, , ,Very Good,Very Good,0
7425,7425,34.036506,-118.496401,501,16 ST,MARGUERITA AVE,ALTA AVE,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
7426,7426,34.031347,-118.495901,801,EUCLID ST,MONTANA AVE,IDAHO AVE,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
7427,7427,34.03707,-118.497042,455,16 ST,CARLYLE AVE,MARGUERITA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),FRI, ,10:00 AM - 12:00 NOON, , ,Very Good,Very Good,0
7428,7428,34.037709,-118.497776,421,16 ST,CARLYLE AVE,MARGUERITA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),FRI, ,10:00 AM - 12:00 NOON, , ,Poor,Poor,0
7429,7429,34.038029,-118.498158,405,16 ST,CARLYLE AVE,MARGUERITA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),FRI, ,10:00 AM - 12:00 NOON, , ,Very Good,Very Good,0
7430,7430,34.021618,-118.482667,1555,14 ST,BROADWAY,COLORADO AVE,R62D-STD,R10-4B,Push Button For (pedestrian symbol)/Arrow,PUSH BUTTON FOR, , , , ,Left Arrow,Very Good,Very Good,0
7431,7431,34.038107,-118.498251,401,16 ST,CARLYLE AVE,MARGUERITA AVE,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
7432,7432,34.031898,-118.496545,791,EUCLID ST,ALTA AVE,MONTANA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7433,7433,34.03202,-118.496682,719,EUCLID ST,ALTA AVE,MONTANA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7434,7434,34.021735,-118.482809,1553,14 ST,BROADWAY,COLORADO AVE,MR7-108,R7-108,Parking Regulation,[0] HR PARKING  [0:00] AM TO  [0:00] PM,MON\TUES\WED\THURS\FRI\SAT, ,9:00 AM - 6:00 PM, ,"Left Arrow; 1 Hr/Min",Questionable,Acceptable,0
7435,7435,34.038366,-118.498558,351,16 ST,GEORGINA AVE,CARLYLE AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),FRI, ,10:00 AM - 12:00 NOON, , ,Very Good,Very Good,0
7436,7436,34.032339,-118.497059,703,EUCLID ST,ALTA AVE,MONTANA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7437,7437,34.03273,-118.497499,625,EUCLID ST,ALTA AVE,MONTANA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7438,7438,34.038696,-118.498928,333,16 ST,GEORGINA AVE,CARLYLE AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),FRI, ,10:00 AM - 12:00 NOON, , ,Very Good,Very Good,0
7439,7439,34.032998,-118.497809,601,EUCLID ST,ALTA AVE,MONTANA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7440,7440,34.039016,-118.499313,311,16 ST,GEORGINA AVE,CARLYLE AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),FRI, ,10:00 AM - 12:00 NOON, , ,Poor,Poor,0
7441,7441,34.039416,-118.499773,249,16 ST,GEORGINA AVE,CARLYLE AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),FRI, ,10:00 AM - 12:00 NOON, , ,Acceptable,Poor,0
7442,7442,34.039809,-118.500228,231,16 ST,GEORGINA AVE,CARLYLE AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),FRI, ,10:00 AM - 12:00 NOON, , ,Very Good,Very Good,0
7443,7443,34.033477,-118.498385,547,EUCLID ST,MARGUERITA AVE,ALTA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7444,7444,34.040207,-118.500698,213,16 ST,GEORGINA AVE,CARLYLE AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),FRI, ,10:00 AM - 12:00 NOON, , ,Very Good,Very Good,0
7445,7445,34.040303,-118.500821,207,16 ST,GEORGINA AVE,CARLYLE AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),FRI, ,10:00 AM - 12:00 NOON, , ,Very Good,Very Good,0
7446,7446,34.021936,-118.483027,1543,14 ST,BROADWAY,COLORADO AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),TUES, ,9:00 AM - 11:00 AM, , ,Very Good,Poor,0
7447,7447,34.021936,-118.483027,1543,14 ST,BROADWAY,COLORADO AVE,MR7-108,R7-108,Parking Regulation,[0] HR PARKING  [0:00] AM TO  [0:00] PM,MON\TUES\WED\THURS\FRI\SAT, ,9:00 AM - 6:00 PM, ,"Both Arrow; 1 Hr/Min",Very Good,Poor,0
7448,7448,34.034322,-118.499379,507,EUCLID ST,MARGUERITA AVE,ALTA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Questionable,Very Good,0
7449,7449,34.034372,-118.499448,503,EUCLID ST,MARGUERITA AVE,ALTA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Acceptable,Very Good,0
7450,7450,34.034443,-118.499528,501,EUCLID ST,MARGUERITA AVE,ALTA AVE,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
7451,7451,34.040984,-118.501625,105,16 ST,SAN VICENTE BLVD,GEORGINA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),FRI, ,10:00 AM - 12:00 NOON, , ,Very Good,Very Good,0
7452,7452,34.034709,-118.499828,449,EUCLID ST,CARLYLE AVE,MARGUERITA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7453,7453,34.041072,-118.501745,103,16 ST,SAN VICENTE BLVD,GEORGINA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),FRI, ,10:00 AM - 12:00 NOON, , ,Very Good,Very Good,0
7454,7454,34.034967,-118.500137,433,EUCLID ST,CARLYLE AVE,MARGUERITA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7455,7455,34.041155,-118.50183,101,16 ST,SAN VICENTE BLVD,GEORGINA AVE,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
7456,7456,34.035586,-118.500856,403,EUCLID ST,CARLYLE AVE,MARGUERITA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7457,7457,34.035645,-118.500928,401,EUCLID ST,CARLYLE AVE,MARGUERITA AVE,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
7458,7458,34.040837,-118.501757,112,16 ST,GEORGINA AVE,SAN VICENTE BLVD,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7459,7459,34.040541,-118.501404,126,16 ST,GEORGINA AVE,SAN VICENTE BLVD,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7460,7460,34.036653,-118.502112,313,EUCLID ST,BRENTWOOD TER,CARLYLE AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7461,7461,34.036783,-118.502256,303,EUCLID ST,BRENTWOOD TER,CARLYLE AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Questionable,Very Good,0
7462,7462,34.040121,-118.500915,210,16 ST,GEORGINA AVE,SAN VICENTE BLVD,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7463,7463,34.039872,-118.500629,218,16 ST,GEORGINA AVE,SAN VICENTE BLVD,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7464,7464,34.039437,-118.500123,242,16 ST,GEORGINA AVE,SAN VICENTE BLVD,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7465,7465,34.038997,-118.499612,302,16 ST,GEORGINA AVE,SAN VICENTE BLVD,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7466,7466,34.038721,-118.499285,320,16 ST,GEORGINA AVE,SAN VICENTE BLVD,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7467,7467,34.038222,-118.498712,346,16 ST,GEORGINA AVE,SAN VICENTE BLVD,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7468,7468,34.03809,-118.498524,350,16 ST,GEORGINA AVE,SAN VICENTE BLVD,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7469,7469,34.03809,-118.498524,350,16 ST,GEORGINA AVE,SAN VICENTE BLVD,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
7470,7470,34.037778,-118.498172,410,16 ST,MARGUERITA AVE,CARLYLE AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7471,7471,34.037575,-118.497944,420,16 ST,MARGUERITA AVE,CARLYLE AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Very Good,Poor,0
7472,7472,34.037159,-118.497467,444,16 ST,MARGUERITA AVE,CARLYLE AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7473,7473,34.036952,-118.497208,452,16 ST,MARGUERITA AVE,CARLYLE AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Poor,Poor,0
7474,7474,34.036772,-118.496962,470,16 ST,MARGUERITA AVE,CARLYLE AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Poor,Poor,0
7475,7475,34.036628,-118.496794,470,16 ST,MARGUERITA AVE,CARLYLE AVE,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
7476,7476,34.037189,-118.502729,243,EUCLID ST,GEORGINA AVE,BRENTWOOD TER,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Acceptable,Poor,0
7477,7477,34.036302,-118.496434,504,16 ST,ALTA AVE,MARGUERITA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7478,7478,34.036049,-118.496166,522,16 ST,ALTA AVE,MARGUERITA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7479,7479,34.037605,-118.503198,227,EUCLID ST,GEORGINA AVE,BRENTWOOD TER,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7480,7480,34.035561,-118.495588,546,16 ST,ALTA AVE,MARGUERITA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7481,7481,34.035251,-118.495228,560,16 ST,ALTA AVE,MARGUERITA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7482,7482,34.037939,-118.503595,203,EUCLID ST,GEORGINA AVE,BRENTWOOD TER,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7483,7483,34.034852,-118.49476,626,16 ST,MONTANA AVE,ALTA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7484,7484,34.034852,-118.49476,626,16 ST,MONTANA AVE,ALTA AVE,AR32-1, ,[Hours] Hour Parking [Times] [Days] Except by Permit,[Hours] Hour Parking [Times] [Days] Except by Permit,SUN, ,9:00 AM - 9:00 PM, ,1 Hr/Min,Very Good,Very Good,0
7485,7485,34.037994,-118.503673,201,EUCLID ST,GEORGINA AVE,BRENTWOOD TER,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
7486,7486,34.03457,-118.494445,640,16 ST,MONTANA AVE,ALTA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7487,7487,34.02201,-118.483104,1533,14 ST,BROADWAY,COLORADO AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),TUES, ,9:00 AM - 11:00 AM, , ,Very Good,Poor,0
7488,7488,34.037651,-118.503559,214,EUCLID ST,BRENTWOOD TER,GEORGINA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),FRI, ,11:00 AM - 1:00 PM, , ,Very Good,Very Good,0
7489,7489,34.037472,-118.503348,224,EUCLID ST,BRENTWOOD TER,GEORGINA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),FRI, ,11:00 AM - 1:00 PM, , ,Very Good,Very Good,0
7490,7490,34.03723,-118.503051,234,EUCLID ST,BRENTWOOD TER,GEORGINA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),FRI, ,11:00 AM - 1:00 PM, , ,Very Good,Very Good,0
7491,7491,34.034186,-118.493968,722,16 ST,MONTANA AVE,ALTA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),THURS, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7492,7492,34.022246,-118.483404,1519,14 ST,BROADWAY,COLORADO AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),TUES, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7493,7493,34.022246,-118.483404,1519,14 ST,BROADWAY,COLORADO AVE,R35,R14-1,Truck Route/Arrow,TRUCK ROUTE, , , , , ,Very Good,Very Good,0
7494,7494,34.037056,-118.502862,250,EUCLID ST,BRENTWOOD TER,GEORGINA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),FRI, ,11:00 AM - 1:00 PM, , ,Very Good,Very Good,0
7495,7495,34.033798,-118.493499,757,16 ST,MONTANA AVE,ALTA AVE,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
7496,7496,34.036672,-118.502397,308,EUCLID ST,CARLYLE AVE,BRENTWOOD TER,AR30-1, ,No Parking (times and days),No Parking (times and days),FRI, ,11:00 AM - 1:00 PM, , ,Acceptable,Poor,0
7497,7497,34.036516,-118.502202,318,EUCLID ST,CARLYLE AVE,BRENTWOOD TER,AR30-1, ,No Parking (times and days),No Parking (times and days),FRI, ,11:00 AM - 1:00 PM, , ,Very Good,Very Good,0
7498,7498,34.036232,-118.501867,332,EUCLID ST,CARLYLE AVE,BRENTWOOD TER,AR30-1, ,No Parking (times and days),No Parking (times and days),FRI, ,11:00 AM - 1:00 PM, , ,Acceptable,Poor,0
7499,7499,34.035728,-118.50129,354,EUCLID ST,CARLYLE AVE,BRENTWOOD TER,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
7500,7500,34.033472,-118.493135,802,16 ST,IDAHO AVE,MONTANA AVE,R31-1.1, ,No Parking (times)/ [0] Hour Parking (times),NO PARKING [TIMES]/[0] HOUR PARKING [TIMES],WED,SUN,9:00 AM - 11:00 AM,9:00 AM - 6:00 PM, ,Very Good,Very Good,0
7501,7501,34.035295,-118.500792,414,EUCLID ST,MARGUERITA AVE,CARLYLE AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),FRI, ,11:00 AM - 1:00 PM, , ,Very Good,Very Good,0
7502,7502,34.033228,-118.492851,818,16 ST,IDAHO AVE,MONTANA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),WED, ,9:00 AM - 11:00 AM, , ,Acceptable,Poor,0
7503,7503,34.035007,-118.500445,424,EUCLID ST,MARGUERITA AVE,CARLYLE AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),FRI, ,11:00 AM - 1:00 PM, , ,Very Good,Very Good,0
7504,7504,34.032789,-118.492345,838,16 ST,IDAHO AVE,MONTANA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),WED, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7505,7505,34.034757,-118.500179,444,EUCLID ST,MARGUERITA AVE,CARLYLE AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),FRI, ,11:00 AM - 1:00 PM, , ,Very Good,Very Good,0
7506,7506,34.032489,-118.491979,858,16 ST,IDAHO AVE,MONTANA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),WED, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7507,7507,34.034639,-118.500022,450,EUCLID ST,MARGUERITA AVE,CARLYLE AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),FRI, ,11:00 AM - 1:00 PM, , ,Very Good,Very Good,0
7508,7508,34.034473,-118.499842,450,EUCLID ST,MARGUERITA AVE,CARLYLE AVE,R1-STD,R1-1,STOP sign,STOP, , , , , ,Acceptable,Very Good,0
7509,7509,34.034272,-118.499597,502,EUCLID ST,ALTA AVE,MARGUERITA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),FRI, ,11:00 AM - 1:00 PM, , ,Very Good,Very Good,0
7510,7510,34.034049,-118.499329,518,EUCLID ST,ALTA AVE,MARGUERITA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),FRI, ,11:00 AM - 1:00 PM, , ,Very Good,Very Good,0
7511,7511,34.032006,-118.491412,916,16 ST,WASHINGTON AVE,IDAHO AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),WED, ,9:00 AM - 11:00 AM, , ,Poor,Poor,0
7512,7512,34.031815,-118.491221,922,16 ST,WASHINGTON AVE,IDAHO AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),WED, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7513,7513,34.033527,-118.498707,540,EUCLID ST,ALTA AVE,MARGUERITA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),FRI, ,11:00 AM - 1:00 PM, , ,Very Good,Very Good,0
7514,7514,34.031446,-118.490773,944,16 ST,WASHINGTON AVE,IDAHO AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),WED, ,9:00 AM - 11:00 AM, , ,Very Good,Poor,0
7515,7515,34.031426,-118.490743,944,16 ST,WASHINGTON AVE,IDAHO AVE,W63-STD,S1-1,Advance School symbol, , , , , , ,Very Good,Poor,0
7516,7516,34.031426,-118.490743,944,16 ST,WASHINGTON AVE,IDAHO AVE,W66A-1.1, ,School Xing,SCHOOL XING, , , , , ,Very Good,Very Good,0
7517,7517,34.033244,-118.498386,560,EUCLID ST,ALTA AVE,MARGUERITA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),FRI, ,11:00 AM - 1:00 PM, , ,Very Good,Poor,0
7518,7518,34.031135,-118.490415,960,16 ST,WASHINGTON AVE,IDAHO AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),WED, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7519,7519,34.031086,-118.490357,960,16 ST,WASHINGTON AVE,IDAHO AVE,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
7520,7520,34.031086,-118.490357,960,16 ST,WASHINGTON AVE,IDAHO AVE,R1-3,R1-3,4-Way,4-WAY, , , , ,4-Way,Very Good,Very Good,0
7521,7521,34.032853,-118.497926,610,EUCLID ST,MONTANA AVE,ALTA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),FRI, ,11:00 AM - 1:00 PM, , ,Very Good,Very Good,0
7522,7522,34.0324,-118.497393,634,EUCLID ST,MONTANA AVE,ALTA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),FRI, ,11:00 AM - 1:00 PM, , ,Very Good,Very Good,0
7523,7523,34.031922,-118.496812,710,EUCLID ST,MONTANA AVE,ALTA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),FRI, ,11:00 AM - 1:00 PM, , ,Very Good,Very Good,0
7524,7524,34.031565,-118.496418,728,EUCLID ST,MONTANA AVE,ALTA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),FRI, ,11:00 AM - 1:00 PM, , ,Very Good,Poor,0
7525,7525,34.030825,-118.490037,1002,16 ST,CALIFORNIA AVE,WASHINGTON AVE,AR100B-1, ,Handicapped Parking Only Unathorized Vehicles Not Display ...,Handicapped Parking Only Unathorized Vehicles Not Display ..., , , , , ,Very Good,Very Good,0
7526,7526,34.031462,-118.49631,798,EUCLID ST,MONTANA AVE,ALTA AVE,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
7527,7527,34.020581,-118.481458,1645,14 ST,COLORADO AVE,OLYMPIC BLVD,AR37-3, ,No Stopping Any Time - Tow Away,No Stopping Any Time - Tow Away, , , , ,Both Arrow,Very Good,Very Good,0
7528,7528,34.020581,-118.481458,1645,14 ST,COLORADO AVE,OLYMPIC BLVD,G32-1.1, ,3-headed Arrow, , , , , , ,Very Good,Poor,0
7529,7529,34.030725,-118.489934,1011,16 ST,CALIFORNIA AVE,WASHINGTON AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),WED, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7530,7530,34.030834,-118.495565,822,EUCLID ST,IDAHO AVE,MONTANA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),TUES, ,9:00 AM - 11:00 AM, , ,Acceptable,Poor,0
7531,7531,34.020861,-118.481795,1629,14 ST,COLORADO AVE,OLYMPIC BLVD,AR37-3, ,No Stopping Any Time - Tow Away,No Stopping Any Time - Tow Away, , , , ,Both Arrow,Very Good,Very Good,0
7532,7532,34.020861,-118.481795,1629,14 ST,COLORADO AVE,OLYMPIC BLVD,R18-2.1,R3-7R,[Right] Lane Must Turn [Right],[RIGHT] LANE MUST TURN [RIGHT], , , , ,Right Arrow,Very Good,Very Good,0
7533,7533,34.030572,-118.495268,842,EUCLID ST,IDAHO AVE,MONTANA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),TUES, ,9:00 AM - 11:00 AM, , ,Acceptable,Very Good,0
7534,7534,34.030122,-118.494745,860,EUCLID ST,IDAHO AVE,MONTANA AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),TUES, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7535,7535,34.030554,-118.48973,1022,16 ST,CALIFORNIA AVE,WASHINGTON AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),WED, ,9:00 AM - 11:00 AM, , ,Poor,Poor,0
7536,7536,34.030554,-118.48973,1022,16 ST,CALIFORNIA AVE,WASHINGTON AVE,AW1, ,Stop Ahead,Stop Ahead, , , , , ,Very Good,Poor,0
7537,7537,34.030554,-118.48973,1022,16 ST,CALIFORNIA AVE,WASHINGTON AVE,W17-STD,W3-1A,Stop Ahead symbol, , , , , , ,Very Good,Very Good,0
7538,7538,34.0299,-118.494473,902,EUCLID ST,WASHINGTON AVE,IDAHO AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),TUES, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7539,7539,34.030466,-118.489607,1022,16 ST,CALIFORNIA AVE,WASHINGTON AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),WED, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7540,7540,34.029437,-118.493936,920,EUCLID ST,WASHINGTON AVE,IDAHO AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),TUES, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7541,7541,34.030162,-118.489266,1038,16 ST,CALIFORNIA AVE,WASHINGTON AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),WED, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7542,7542,34.02907,-118.493515,928,EUCLID ST,WASHINGTON AVE,IDAHO AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),TUES, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7543,7543,34.029889,-118.488962,1050,16 ST,CALIFORNIA AVE,WASHINGTON AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),WED, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7544,7544,34.028902,-118.493311,960,EUCLID ST,WASHINGTON AVE,IDAHO AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),TUES, ,9:00 AM - 11:00 AM, , ,Very Good,Very Good,0
7545,7545,34.028769,-118.493146,960,EUCLID ST,WASHINGTON AVE,IDAHO AVE,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
7546,7546,34.029753,-118.488795,1060,16 ST,CALIFORNIA AVE,WASHINGTON AVE,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
7547,7547,34.029753,-118.488795,1060,16 ST,CALIFORNIA AVE,WASHINGTON AVE,R1-3,R1-3,4-Way,4-WAY, , , , ,4-Way,Very Good,Very Good,0
